86,2020-04-04T18:19:40,19.4375000000,388.2591200000
87,2020-04-04T18:19:41,19.4375000000,388.2591200000
88,2020-04-04T18:19:42,19.4375000000,384.9402800000
89,2020-04-04T18:19:43,19.4375000000,388.2591200000
90,2020-04-04T18:19:44,19.4375000000,388.2591200000
91,2020-04-04T18:19:45,19.4375000000,391.5779700000
92,2020-04-04T18:19:46,19.4375000000,391.6249400000
93,2020-04-04T18:19:47,19.4375000000,394.9437900000
94,2020-04-04T18:19:48,19.4375000000,391.6249400000
95,2020-04-04T18:19:49,19.4375000000,388.3060900000
96,2020-04-04T18:19:50,19.4375000000,394.9437900000
97,2020-04-04T18:19:51,19.4375000000,391.6249400000
98,2020-04-04T18:19:52,19.4375000000,391.6249400000
99,2020-04-04T18:19:53,19.5000000000,388.2590900000
100,2020-04-04T18:19:54,19.4375000000,391.5779400000
101,2020-04-04T18:19:55,19.4375000000,388.2590900000
102,2020-04-04T18:19:56,19.4375000000,388.2590900000
103,2020-04-04T18:19:57,19.4375000000,381.6214000000
104,2020-04-04T18:19:58,19.5000000000,381.5744000000
105,2020-04-04T18:19:59,19.4375000000,384.8932500000
106,2020-04-04T18:20:00,19.4375000000,381.5744000000
107,2020-04-04T18:20:01,19.4375000000,384.8932500000
108,2020-04-04T18:20:02,19.4375000000,381.5744000000
109,2020-04-04T18:20:03,19.4375000000,381.6214000000
110,2020-04-04T18:20:04,19.4375000000,378.3025500000
111,2020-04-04T18:20:05,19.4375000000,378.3025500000
112,2020-04-04T18:20:06,19.5000000000,384.8847000000
113,2020-04-04T18:20:07,19.4375000000,391.5224000000
114,2020-04-04T18:20:08,19.4375000000,394.8882800000
115,2020-04-04T18:20:09,19.4375000000,388.2505800000
116,2020-04-04T18:20:10,19.4375000000,384.9317300000
117,2020-04-04T18:20:11,19.4375000000,384.9317300000
118,2020-04-04T18:20:12,19.4375000000,384.9317300000
119,2020-04-04T18:20:13,19.5000000000,384.8847400000
120,2020-04-04T18:20:14,19.5000000000,391.4669200000
121,2020-04-04T18:20:15,19.4375000000,391.4669200000
122,2020-04-04T18:20:16,19.4375000000,384.8847400000
123,2020-04-04T18:20:17,19.5000000000,378.2000100000
124,2020-04-04T18:20:18,19.5000000000,378.1487400000
125,2020-04-04T18:20:19,19.5000000000,378.1017800000
126,2020-04-04T18:20:20,19.5000000000,381.3693500000
127,2020-04-04T18:20:21,19.5000000000,384.6326300000
128,2020-04-04T18:20:22,19.4375000000,384.6326300000
129,2020-04-04T18:20:23,19.5000000000,387.9472000000
130,2020-04-04T18:20:24,19.4375000000,381.3650500000
131,2020-04-04T18:20:25,19.5000000000,387.9472000000
132,2020-04-04T18:20:26,19.5000000000,391.2148400000
133,2020-04-04T18:20:27,19.5000000000,397.8439900000
134,2020-04-04T18:20:28,19.5000000000,401.1586000000
135,2020-04-04T18:20:29,19.4375000000,404.5244100000
136,2020-04-04T18:20:30,19.5000000000,404.5244100000
137,2020-04-04T18:20:31,19.5000000000,397.8952600000
138,2020-04-04T18:20:32,19.4375000000,397.8952600000
139,2020-04-04T18:20:33,19.4375000000,394.6276900000
140,2020-04-04T18:20:34,19.4375000000,394.6276900000
141,2020-04-04T18:20:35,19.4375000000,391.3644100000
142,2020-04-04T18:20:36,19.5000000000,384.7352000000
143,2020-04-04T18:20:37,19.4375000000,378.1530200000
144,2020-04-04T18:20:38,19.5000000000,374.8384700000
145,2020-04-04T18:20:39,19.4375000000,371.5195900000
146,2020-04-04T18:20:40,19.5000000000,368.2050200000
147,2020-04-04T18:20:41,19.5000000000,371.5195900000
148,2020-04-04T18:20:42,19.5000000000,374.7871700000
149,2020-04-04T18:20:43,19.5000000000,374.7401700000
150,2020-04-04T18:20:44,19.5000000000,381.3223600000
151,2020-04-04T18:20:45,19.5000000000,377.9564800000
152,2020-04-04T18:20:46,19.5000000000,384.5856900000
153,2020-04-04T18:20:47,19.4375000000,384.5856900000
154,2020-04-04T18:20:48,19.5000000000,381.2710900000
155,2020-04-04T18:20:49,19.5000000000,381.2240900000
156,2020-04-04T18:20:50,19.5000000000,384.5386700000
157,2020-04-04T18:20:51,19.5000000000,381.2240900000
158,2020-04-04T18:20:52,19.5000000000,381.2240900000
159,2020-04-04T18:20:53,19.5000000000,387.8532400000
160,2020-04-04T18:20:54,19.5000000000,384.5386700000
161,2020-04-04T18:20:55,19.5000000000,384.5386700000
162,2020-04-04T18:20:56,19.5000000000,384.5386700000
163,2020-04-04T18:20:57,19.5000000000,384.4917000000
164,2020-04-04T18:20:58,19.4375000000,384.5386700000
165,2020-04-04T18:20:59,19.4375000000,384.5856600000
166,2020-04-04T18:21:00,19.5000000000,384.5856600000
167,2020-04-04T18:21:01,19.5000000000,384.5856600000
168,2020-04-04T18:21:02,19.5000000000,381.2710900000
169,2020-04-04T18:21:03,19.5000000000,374.6419400000
170,2020-04-04T18:21:04,19.5000000000,371.3273600000
171,2020-04-04T18:21:05,19.5000000000,374.6419400000
172,2020-04-04T18:21:06,19.5000000000,371.3273600000
173,2020-04-04T18:21:07,19.5000000000,371.3273600000
174,2020-04-04T18:21:08,19.5000000000,371.2804000000
175,2020-04-04T18:21:09,19.5000000000,371.2334000000
176,2020-04-04T18:21:10,19.5000000000,364.6042200000
177,2020-04-04T18:21:11,19.5000000000,364.6042200000
178,2020-04-04T18:21:12,19.5000000000,364.6042200000
179,2020-04-04T18:21:13,19.5000000000,367.9187900000
180,2020-04-04T18:21:14,19.5000000000,371.2334000000
181,2020-04-04T18:21:15,19.5000000000,367.9187900000
182,2020-04-04T18:21:16,19.5000000000,364.6041900000
183,2020-04-04T18:21:17,19.5000000000,364.6041900000
184,2020-04-04T18:21:18,19.5000000000,364.6041900000
185,2020-04-04T18:21:19,19.5000000000,364.6041900000
186,2020-04-04T18:21:20,19.5000000000,371.2333700000
187,2020-04-04T18:21:21,19.4375000000,371.2803300000
188,2020-04-04T18:21:22,19.5000000000,371.2803300000
189,2020-04-04T18:21:23,19.5000000000,374.5949100000
190,2020-04-04T18:21:24,19.5000000000,377.9095200000
191,2020-04-04T18:21:25,19.5000000000,377.9095200000
192,2020-04-04T18:21:26,19.5000000000,387.8532700000
193,2020-04-04T18:21:27,19.5000000000,391.1678800000
194,2020-04-04T18:21:28,19.5000000000,394.4824200000
195,2020-04-04T18:21:29,19.5000000000,401.1115700000
196,2020-04-04T18:21:30,19.5000000000,401.1115700000
197,2020-04-04T18:21:31,19.5000000000,404.3791800000
198,2020-04-04T18:21:32,19.5000000000,404.3791800000
199,2020-04-04T18:21:33,19.5000000000,394.4354600000
200,2020-04-04T18:21:34,19.5000000000,391.1208500000
201,2020-04-04T18:21:35,19.5000000000,391.1208500000
202,2020-04-04T18:21:36,19.5000000000,384.4917000000
203,2020-04-04T18:21:37,19.5000000000,387.8063000000
204,2020-04-04T18:21:38,19.5000000000,387.8063000000
205,2020-04-04T18:21:39,19.5000000000,381.1771500000
206,2020-04-04T18:21:40,19.5000000000,381.1771500000
207,2020-04-04T18:21:41,19.5000000000,377.8625500000
208,2020-04-04T18:21:42,19.5000000000,377.8625500000
209,2020-04-04T18:21:43,19.5000000000,384.4917300000
210,2020-04-04T18:21:44,19.5000000000,381.1771200000
211,2020-04-04T18:21:45,19.5000000000,381.1771200000
212,2020-04-04T18:21:46,19.5000000000,384.4917300000
213,2020-04-04T18:21:47,19.5000000000,381.1771200000
214,2020-04-04T18:21:48,19.5000000000,381.1771200000
215,2020-04-04T18:21:49,19.5000000000,381.1771200000
216,2020-04-04T18:21:50,19.5000000000,377.8625500000
217,2020-04-04T18:21:51,19.5000000000,377.8625500000
218,2020-04-04T18:21:52,19.5000000000,377.8625500000
219,2020-04-04T18:21:53,19.5000000000,377.8625500000
220,2020-04-04T18:21:54,19.5000000000,377.8625500000
221,2020-04-04T18:21:55,19.5000000000,377.8625500000
